Ramo,NoLAG,AñoMes,AñoSusc,Fecha Inicio,Fecha Fin,Llave,Prima Dev,LAG,Ind Sin SONR Media,Ind Sin SONR 99.5%,Factor_Ret,BEL_RIESGO,IRR,Desviacion,MR,mes
40,8,202605,2019,201805,201905,202605-40,101773444.57468244,0.045771,0.503267,1.552995,0.66622296,2344354.741521324,782491.7863349525,4889918.898134978,105548.70690127254,202605
40,7,202605,2020,201905,202005,202605-40,210385027.45923328,0.0540429999999999,0.503267,1.552995,0.66622296,5722064.280363013,1909893.6781892965,11935237.344981698,257621.62820390856,202605
40,6,202605,2021,202005,202105,202605-40,292411010.664458,0.0755099999999999,0.503267,1.552995,0.66622296,11112112.921978304,3708968.159243669,23177947.43816392,500295.08294236247,202605
40,5,202605,2022,202105,202205,202605-40,320235584.5677179,0.1008689999999999,0.503267,1.552995,0.66622296,16256451.711548848,5426030.333183708,33908149.237404294,731906.066333414,202605
40,4,202605,2023,202205,202305,202605-40,386777073.4748614,0.1484999999999999,0.503267,1.552995,0.66622296,28905842.409316245,9648106.518088045,60292592.48201595,1301413.235018956,202605
40,3,202605,2024,202305,202405,202605-40,424426820.5771823,0.452997,0.503267,1.552995,0.66622296,96760164.95823368,32296321.44967096,201824984.43426,4356384.343210754,202605
40,2,202605,2025,202405,202505,202605-40,259640100.4769171,0.734788,0.503267,1.552995,0.66622296,96013494.73991404,32047100.074344072,200267559.379694,4322767.384723411,202605
40,1,202605,2026,202505,202605,202605-40,138191863.0338141,0.971453,0.503267,1.552995,0.66622296,67562034.58193186,22550655.91913485,140922729.75899902,3041811.573752864,202605
50,10,202605,2017,201605,201705,202605-50,232619114.61707312,0.0,0.767221,1.427092,0.858942649,0.0,0.0,0.0,0.0,202605
50,9,202605,2018,201705,201805,202605-50,310477652.4136919,-0.000294,0.767221,1.427092,0.858942649,-70032.26263897454,-9878.56545239002,-60233.30849891071,-1300.133592577626,202605
50,8,202605,2019,201805,201905,202605-50,391153146.37984407,-0.002366,0.767221,1.427092,0.858942649,-710038.7486088484,-100156.18498611911,-610689.7218445134,-13181.713603301354,202605
50,7,202605,2020,201905,202005,202605-50,465228535.7237933,0.0198479999999999,0.767221,1.427092,0.858942649,7084408.216565087,999307.8564313058,6093153.777429215,131520.484399761,202605
50,6,202605,2021,202005,202105,202605-50,712748482.7725523,0.0696919999999999,0.767221,1.427092,0.858942649,38110066.89314683,5375705.082380094,32777684.59263718,707505.0314822462,202605
50,5,202605,2022,202105,202205,202605-50,780579997.3811146,0.087555,0.767221,1.427092,0.858942649,52434707.79507884,7396300.982032875,45098013.56772881,973438.8473611098,202605
50,4,202605,2023,202205,202305,202605-50,1193141259.5825186,0.193662,0.767221,1.427092,0.858942649,177278781.6574754,25006475.32911088,152473833.39494088,3291141.6909704027,202605
50,3,202605,2024,202305,202405,202605-50,1187636734.8942451,0.345417,0.767221,1.427092,0.858942649,314737007.96158314,44395968.60472684,270698826.25816786,5843023.507432655,202605
50,2,202605,2025,202405,202505,202605-50,1314754778.3216295,0.577331,0.767221,1.427092,0.858942649,582358095.6987921,82145890.31267613,500874218.7281861,10811350.291946271,202605
50,1,202605,2026,202505,202605,202605-50,358394520.84131896,0.91296,0.767221,1.427092,0.858942649,251034605.129618,35410276.408914946,215909699.9710464,4660402.373560309,202605
60,10,202605,2017,201605,201705,202605-60,728851432.6069579,0.0,0.522728,0.767122,0.766252133,0.0,0.0,0.0,0.0,202605
60,9,202605,2018,201705,201805,202605-60,861695379.9725926,-5.799999999989147e-05,0.522728,0.767122,0.766252133,-26125.07354972529,-6106.680217466406,-12214.404480172409,-263.6474398262548,202605
60,8,202605,2019,201805,201905,202605-60,1327427984.2193203,0.0024149999999999,0.522728,0.767122,0.766252133,1675729.3174339794,391698.15361955867,783463.2749823235,16911.023945726338,202605
60,7,202605,2020,201905,202005,202605-60,1970208861.8153987,0.010144,0.522728,0.767122,0.766252133,10447136.579850782,2441995.891797796,4884409.286083875,105429.78214206164,202605
60,6,202605,2021,202005,202105,202605-60,2716431972.659908,0.0184649999999999,0.522728,0.767122,0.766252133,26219470.03895728,6128745.195476673,12258538.208592089,264600.06461665896,202605
60,5,202605,2022,202105,202205,202605-60,3411845492.567275,0.042448,0.522728,0.767122,0.766252133,75704614.4592719,17695792.151912168,35394609.71319558,763991.2571817653,202605
60,4,202605,2023,202205,202305,202605-60,4009631690.9879327,0.117453,0.522728,0.767122,0.766252133,246175234.16412732,57542935.89409031,115095709.77316643,2484336.364162444,202605
60,3,202605,2024,202305,202405,202605-60,4395103601.407563,0.307895,0.522728,0.767122,0.766252133,707371432.7397119,165346563.57964167,330721396.08551514,7138608.314081317,202605
60,2,202605,2025,202405,202505,202605-60,2920642550.222966,0.6146499999999999,0.522728,0.767122,0.766252133,938387162.407017,219345997.63282287,438729496.3524061,9469958.906088345,202605
60,1,202605,2026,202505,202605,202605-60,991864345.9856604,0.927633,0.522728,0.767122,0.766252133,480954766.2847417,112422150.74254192,224863522.04472148,4853670.270510692,202605
80,10,202605,2017,201605,201705,202605-80,110570555.22994,0.0,1.426275,3.376629,0.916708906,0.0,0.0,0.0,0.0,202605
80,9,202605,2018,201705,201805,202605-80,215872867.34333003,1.0000000000287557e-06,1.426275,3.376629,0.916708906,307.8940738789617,25.644834249495545,421.02851032664,9.087883819605889,202605
80,8,202605,2019,201805,201905,202605-80,278139596.7706292,0.0077829999999999,1.426275,3.376629,0.916708906,3087543.7559878924,257164.89720910063,4222049.264458825,91132.7671522451,202605
80,7,202605,2020,201905,202005,202605-80,595389363.8178207,0.0081579999999999,1.426275,3.376629,0.916708906,6927683.57548502,577014.3438879789,9473232.9825465,204479.36096928455,202605
80,6,202605,2021,202005,202105,202605-80,354638467.551433,0.009506,1.426275,3.376629,0.916708906,4808248.684797591,400484.29318085255,6575020.283879139,141921.5539705102,202605
80,5,202605,2022,202105,202205,202605-80,692666653.0871377,0.0126309999999999,1.426275,3.376629,0.916708906,12478583.373010935,1039354.8607082912,17063788.5371933,368321.2037779271,202605
80,4,202605,2023,202205,202305,202605-80,437153049.7446132,0.079628,1.426275,3.376629,0.916708906,49648095.108598754,4135244.15661124,67891087.54443288,1465426.45179024,202605
80,3,202605,2024,202305,202405,202605-80,227993008.5653988,0.1192499999999999,1.426275,3.376629,0.916708906,38777801.84877498,3229845.538899692,53026548.8401365,1144575.969071438,202605
80,2,202605,2025,202405,202505,202605-80,116605455.80885676,0.2493459999999999,1.426275,3.376629,0.916708906,41469093.9349439,3454006.2010302427,56706745.355835006,1224012.8659743085,202605
80,1,202605,2026,202505,202605,202605-80,52860637.35089907,0.878614,1.426275,3.376629,0.916708906,66242053.05865995,5517373.068061834,90582428.45956752,1955218.1520906012,202605
90,10,202605,2017,201605,201705,202605-90,195067171.5451336,0.0,0.712836,1.145812,0.882909806,0.0,0.0,0.0,0.0,202605
90,9,202605,2018,201705,201805,202605-90,185596174.98032135,0.0037059999999999,0.712836,1.145812,0.882909806,490302.44726653566,57409.60866911342,297809.30313238327,6428.202083429419,202605
90,8,202605,2019,201805,201905,202605-90,135684331.70414343,0.0067749999999999,0.712836,1.145812,0.882909806,655282.5817607838,76727.16462319103,398018.10110664606,8591.205042506785,202605
90,7,202605,2020,201905,202005,202605-90,161328248.87087107,0.014001,0.712836,1.145812,0.882909806,1610123.1711532443,188529.63447422851,977987.4896234858,21109.82146038269,202605
90,6,202605,2021,202005,202105,202605-90,151165318.49566397,0.065006,0.712836,1.145812,0.882909806,7004791.799872235,820192.430776649,4254704.776893256,91837.63510250236,202605
90,5,202605,2022,202105,202205,202605-90,192393837.3261671,0.088252,0.712836,1.145812,0.882909806,12103342.905195644,1417182.7688178814,7351560.524047593,158683.14448233743,202605
90,4,202605,2023,202205,202305,202605-90,317599241.4178997,0.1522099999999999,0.712836,1.145812,0.882909806,34459761.47031585,4034900.155753008,20930830.769449744,451791.1581166282,202605
90,3,202605,2024,202305,202405,202605-90,458628758.69266623,0.24212,0.712836,1.145812,0.882909806,79155586.98998958,9268343.036841754,48079038.42199009,1037784.1514780836,202605
90,2,202605,2025,202405,202505,202605-90,558721633.7895014,0.485504,0.712836,1.145812,0.882909806,193365025.4086771,22641148.33791693,117449757.3654352,2535148.3887632587,202605
90,1,202605,2026,202505,202605,202605-90,176551090.2686707,0.901002,0.712836,1.145812,0.882909806,113392879.36141104,13277194.242646214,68874741.64378105,1486658.5867984372,202605
110,10,202605,2017,201605,201705,202605-110,463749592.4688572,0.0,0.668138,1.525663,0.834436992,0.0,0.0,0.0,0.0,202605
110,9,202605,2018,201705,201805,202605-110,492218220.0740947,0.0042999999999999,0.668138,1.525663,0.834436992,1414139.697632612,234129.2220722657,1814984.5454268511,39176.3699575187,202605
110,8,202605,2019,201805,201905,202605-110,553710654.4599063,0.007213,0.668138,1.525663,0.834436992,2668486.34727689,441802.6264620946,3424881.918029831,73925.94136386848,202605
110,7,202605,2020,201905,202005,202605-110,717397454.5655695,0.0178669999999999,0.668138,1.525663,0.834436992,8564019.382407228,1417884.809521643,10991532.768527996,237251.8020745853,202605
110,6,202605,2021,202005,202105,202605-110,874443567.4418519,0.0239479999999999,0.668138,1.525663,0.834436992,13991594.483557418,2316490.469413973,17957580.70864488,387613.67261031934,202605
110,5,202605,2022,202105,202205,202605-110,1121903504.3199892,0.041517,0.668138,1.525663,0.834436992,31120577.05630868,5152416.34813825,39941857.58063619,862143.4233763788,202605
110,4,202605,2023,202205,202305,202605-110,1295978898.3525443,0.088218,0.668138,1.525663,0.834436992,76387326.54782045,12646915.55633541,98039689.70170791,2116182.8424115595,202605
110,3,202605,2024,202305,202405,202605-110,1061012252.024643,0.2654689999999999,0.668138,1.525663,0.834436992,188191665.39275503,31157578.20295403,241535517.91085416,5213534.644908563,202605
110,2,202605,2025,202405,202505,202605-110,702585079.2441852,0.644727,0.668138,1.525663,0.834436992,302650191.6464716,50107676.10076632,388437875.99513954,8384416.260646154,202605
110,1,202605,2026,202505,202605,202605-110,165077518.05566144,0.952579,0.668138,1.525663,0.834436992,105064284.29809448,17394758.94175969,134845272.0736187,2910629.8888820265,202605
100,5,202605,2022,202105,202205,202605-100,83436486.95444238,0.0,0.0163,0.2145,0.609878848,0.0,0.0,0.0,0.0,202605
100,4,202605,2023,202205,202305,202605-100,106248943.30427684,0.3648,0.0163,0.2145,0.609878848,631781.7166336231,246471.4111056466,7682155.597348719,165819.02612409103,202605
100,3,202605,2024,202305,202405,202605-100,82315120.94292295,0.6938,0.0163,0.2145,0.609878848,930896.7638362588,363162.5179008732,11319247.766401628,244325.51740162435,202605
100,2,202605,2025,202405,202505,202605-100,27555839.897059835,0.863,0.0163,0.2145,0.609878848,387625.24424795096,151220.806830292,4713332.724536435,101737.10129630462,202605
100,1,202605,2026,202505,202605,202605-100,5669882.214995621,0.9343,0.0163,0.2145,0.609878848,86347.14654156765,33685.848280709186,1049938.922977835,22662.8903166251,202605
39,5,202605,2022,202105,202205,202605-39,-24416194.43,0.0,0.1063,0.2238,0.99549817,-0.0,-0.0,-0.0,-0.0,202605
39,4,202605,2023,202205,202305,202605-39,428439255.26,0.9718,0.1063,0.2238,0.99549817,44258777.6162153,199245.4928360083,48921979.02074599,1055978.991115854,202605
39,3,202605,2024,202305,202405,202605-39,321063719.6502316,0.9982,0.1063,0.2238,0.99549817,34067641.06670174,153366.72858331123,37657082.08219618,812826.6341936319,202605
39,2,202605,2025,202405,202505,202605-39,563343047.7753366,0.9998,0.1063,0.2238,0.99549817,59871389.30532259,269530.8165163828,66179569.55197933,1428483.403305196,202605
39,1,202605,2026,202505,202605,202605-39,254054856.8693632,0.9998,0.1063,0.2238,0.99549817,27000630.07895627,121552.24650834878,29845475.393013746,644213.4113487694,202605
10,10,202606,2017,201606,201706,202606-10,554712667.0834382,0.0,0.778508,1.19087,0.955551279,0.0,0.0,0.0,0.0,202606
10,9,202606,2018,201706,201806,202606-10,540183994.8030522,0.000966,0.778508,1.19087,0.955551279,406239.28433765535,18056.8166087641,215177.80648117207,4644.60448139585,202606
10,8,202606,2019,201806,201906,202606-10,327371564.3143272,0.0020809999999999,0.778508,1.19087,0.955551279,530366.535507525,23574.114164510556,280925.8290408757,6063.77295986268,202606
10,7,202606,2020,201906,202006,202606-10,494339881.5062959,0.0065439999999999,0.778508,1.19087,0.955551279,2518442.3833748247,111941.54285320254,1333974.6516326226,28793.790337218044,202606
10,6,202606,2021,202006,202106,202606-10,753245214.1405616,0.005457,0.778508,1.19087,0.955551279,3200025.319153482,142237.03260398898,1694997.1492351631,36586.44673459703,202606
10,5,202606,2022,202106,202206,202606-10,530627045.5705636,0.022229,0.778508,1.19087,0.955551279,9182742.104445493,408161.1418154503,4863937.04325884,104987.88958667072,202606
10,4,202606,2023,202206,202306,202606-10,1075311337.9484253,0.053359,0.778508,1.19087,0.955551279,44668872.10541932,1985474.2335984649,23660316.193455853,510706.99353459297,202606
10,3,202606,2024,202306,202406,202606-10,977748104.8535528,0.147849,0.778508,1.19087,0.955551279,112540399.9058092,5002276.836641735,59610671.16324984,1286693.9902004732,202606
10,2,202606,2025,202406,202506,202606-10,689602934.6639345,0.374931,0.778508,1.19087,0.955551279,201285982.11055568,8946904.460043075,106617645.7468298,2301337.685933379,202606
10,1,202606,2026,202506,202606,202606-10,789088516.3152237,0.89976,0.778508,1.19087,0.955551279,552733115.5801407,24568280.04188241,292773013.259797,6319493.964807205,202606
31,10,202606,2017,201606,201706,202606-31,13461013.825417995,0.0,0.423938,1.58932,0.623312554,0.0,0.0,0.0,0.0,202606
31,9,202606,2018,201706,201806,202606-31,20376074.036254317,-0.0742179999999999,0.423938,1.58932,0.623312554,-641109.3394061384,-241497.83966764543,-1762373.941887268,-38040.77215138404,202606
31,8,202606,2019,201806,201906,202606-31,18687618.306865305,-0.0983579999999999,0.423938,1.58932,0.623312554,-779230.5860856939,-293526.3793177032,-2142061.57238492,-46236.31470746206,202606
31,7,202606,2020,201906,202006,202606-31,18053364.37404434,-0.0827189999999999,0.423938,1.58932,0.623312554,-633090.4609190325,-238477.2288105532,-1740330.490606513,-37564.9651233345,202606
31,6,202606,2021,202006,202106,202606-31,20456506.705892228,-0.0477039999999999,0.423938,1.58932,0.623312554,-413702.9479145564,-155836.70685260528,-1137246.410669866,-24547.419001182083,202606
31,5,202606,2022,202106,202206,202606-31,31881631.203800227,-0.0834969999999999,0.423938,1.58932,0.623312554,-1128531.6724296925,-425103.7134176495,-3102270.8449807754,-66962.39405322762,202606
31,4,202606,2023,202206,202306,202606-31,44888396.469079785,-0.106926,0.423938,1.58932,0.623312554,-2034790.7690073864,-766480.1379217685,-5593526.732605631,-120736.05430744465,202606
31,3,202606,2024,202306,202406,202606-31,70893695.8249595,-0.128829,0.423938,1.58932,0.623312554,-3871895.25415565,-1458494.334467413,-10643624.85806514,-229742.22352429823,202606
31,2,202606,2025,202406,202506,202606-31,49929514.12517294,0.533936,0.423938,1.58932,0.623312554,11301833.114636512,4257258.651070653,31068111.088888776,670603.9547093487,202606
31,1,202606,2026,202506,202606,202606-31,7892310.254241887,0.978539,0.423938,1.58932,0.623312554,3274044.9328934546,1233291.623860877,9000167.552767718,194268.2622919856,202606
35,10,202606,2017,201606,201706,202606-35,-50381501.3242,0.0,0.790604,1.114461,0.991118599,-0.0,-0.0,-0.0,-0.0,202606
35,9,202606,2018,201706,201806,202606-35,130451645.1746,0.0,0.790604,1.114461,0.991118599,0.0,0.0,0.0,0.0,202606
35,8,202606,2019,201806,201906,202606-35,15754076.5114,0.0,0.790604,1.114461,0.991118599,0.0,0.0,0.0,0.0,202606
35,7,202606,2020,201906,202006,202606-35,12948775.6632,0.0,0.790604,1.114461,0.991118599,0.0,0.0,0.0,0.0,202606
35,6,202606,2021,202006,202106,202606-35,36810732.47359999,0.0,0.790604,1.114461,0.991118599,0.0,0.0,0.0,0.0,202606
35,5,202606,2022,202106,202206,202606-35,106857023.8240538,0.0,0.790604,1.114461,0.991118599,0.0,0.0,0.0,0.0,202606
35,4,202606,2023,202206,202306,202606-35,113034082.0649712,0.044135,0.790604,1.114461,0.991118599,3944132.987994642,35029.42666370865,1615644.5921004454,34873.624912935884,202606
35,3,202606,2024,202306,202406,202606-35,157536606.39750487,0.22535,0.790604,1.114461,0.991118599,28067133.186873417,249275.46475303103,11497206.632525591,248166.75252071096,202606
35,2,202606,2025,202406,202506,202606-35,156180425.9176266,0.276706,0.790604,1.114461,0.991118599,34166790.63863471,303448.96854476136,13995823.845890384,302099.3067012108,202606
35,1,202606,2026,202506,202606,202606-35,67820493.63773948,0.866207,0.790604,1.114461,0.991118599,46445286.14079247,412499.2107761209,19025493.209873244,410664.52190586645,202606
40,10,202606,2017,201606,201706,202606-40,78031994.07700709,0.0,0.497991,1.482487,0.66622296,0.0,0.0,0.0,0.0,202606
40,9,202606,2018,201706,201806,202606-40,89889835.2487883,0.032263,0.497991,1.482487,0.66622296,1444231.544764775,482051.3300862142,2855152.359971851,61628.351283307326,202606
